t,V,Q
2.59E-04,0.04778,1.39E-05
2.59E-04,0.0412,1.39E-05
2.59E-04,0.03953,1.38E-05
2.59E-04,0.03507,1.38E-05
2.59E-04,0.03231,1.38E-05
2.59E-04,0.02814,1.38E-05
2.59E-04,0.02386,1.37E-05
2.60E-04,0.02199,1.37E-05
2.60E-04,0.01673,1.37E-05
2.60E-04,0.01497,1.37E-05
2.60E-04,0.00846,1.36E-05
2.60E-04,0.0045,1.36E-05
2.60E-04,0.00416,1.36E-05
2.60E-04,-0.00232,1.36E-05
2.60E-04,-0.00788,1.35E-05
2.60E-04,-0.01099,1.35E-05
2.60E-04,-0.01428,1.35E-05
2.60E-04,-0.01807,1.35E-05
2.60E-04,-0.02186,1.34E-05
2.60E-04,-0.02578,1.34E-05
2.61E-04,-0.02773,1.34E-05
2.61E-04,-0.03375,1.34E-05
2.61E-04,-0.0368,1.33E-05
2.61E-04,-0.04029,1.33E-05
2.61E-04,-0.04323,1.33E-05
2.61E-04,-0.04817,1.33E-05
2.61E-04,-0.05244,1.32E-05
2.61E-04,-0.05469,1.32E-05
2.61E-04,-0.05973,1.32E-05
2.61E-04,-0.06284,1.32E-05
2.61E-04,-0.06533,1.31E-05
2.61E-04,-0.06777,1.31E-05
2.61E-04,-0.07491,1.31E-05
2.62E-04,-0.07668,1.31E-05
2.62E-04,-0.0805,1.31E-05
2.62E-04,-0.08446,1.30E-05
2.62E-04,-0.08673,1.30E-05
2.62E-04,-0.09071,1.30E-05
2.62E-04,-0.09624,1.30E-05
2.62E-04,-0.09803,1.29E-05
2.62E-04,-0.10386,1.29E-05
2.62E-04,-0.10784,1.29E-05
2.62E-04,-0.11295,1.29E-05
2.62E-04,-0.11494,1.28E-05
2.62E-04,-0.11779,1.28E-05
2.62E-04,-0.12293,1.28E-05
2.62E-04,-0.12536,1.28E-05
2.63E-04,-0.12924,1.28E-05
2.63E-04,-0.13277,1.27E-05
2.63E-04,-0.13915,1.27E-05
2.63E-04,-0.1412,1.27E-05
2.63E-04,-0.14453,1.27E-05
2.63E-04,-0.14989,1.26E-05
2.63E-04,-0.15183,1.26E-05
2.63E-04,-0.15614,1.26E-05
2.63E-04,-0.16116,1.26E-05
2.63E-04,-0.16331,1.26E-05
2.63E-04,-0.16781,1.25E-05
2.63E-04,-0.1714,1.25E-05
2.63E-04,-0.17527,1.25E-05
2.64E-04,-0.17756,1.25E-05
2.64E-04,-0.18212,1.25E-05
2.64E-04,-0.18716,1.24E-05
2.64E-04,-0.18912,1.24E-05
2.64E-04,-0.1933,1.24E-05
2.64E-04,-0.19741,1.24E-05
2.64E-04,-0.20197,1.23E-05
2.64E-04,-0.20354,1.23E-05
2.64E-04,-0.20763,1.23E-05
2.64E-04,-0.21315,1.23E-05
2.64E-04,-0.21793,1.23E-05
2.64E-04,-0.22095,1.22E-05
2.64E-04,-0.22417,1.22E-05
2.65E-04,-0.22884,1.22E-05
2.65E-04,-0.23089,1.22E-05
2.65E-04,-0.23673,1.22E-05
2.65E-04,-0.24062,1.21E-05
2.65E-04,-0.24384,1.21E-05
2.65E-04,-0.246,1.21E-05
2.65E-04,-0.25104,1.21E-05
2.65E-04,-0.25408,1.20E-05
2.65E-04,-0.25594,1.20E-05
2.65E-04,-0.26196,1.20E-05
2.65E-04,-0.26652,1.20E-05
2.65E-04,-0.26907,1.20E-05
2.65E-04,-0.2718,1.19E-05
2.65E-04,-0.2785,1.19E-05
2.66E-04,-0.27987,1.19E-05
2.66E-04,-0.28452,1.19E-05
2.66E-04,-0.29043,1.19E-05
2.66E-04,-0.29231,1.18E-05
2.66E-04,-0.29517,1.18E-05
2.66E-04,-0.29943,1.18E-05
2.66E-04,-0.3039,1.18E-05
2.66E-04,-0.30769,1.17E-05
2.66E-04,-0.30977,1.17E-05
2.66E-04,-0.3128,1.17E-05
2.66E-04,-0.31659,1.17E-05
2.66E-04,-0.32075,1.17E-05
2.66E-04,-0.32561,1.16E-05
2.67E-04,-0.32701,1.16E-05
2.67E-04,-0.33302,1.16E-05
2.67E-04,-0.33575,1.16E-05
2.67E-04,-0.33895,1.15E-05
2.67E-04,-0.34353,1.15E-05
2.67E-04,-0.34753,1.15E-05
2.67E-04,-0.34978,1.15E-05
2.67E-04,-0.35618,1.15E-05
2.67E-04,-0.35952,1.14E-05
2.67E-04,-0.36278,1.14E-05
2.67E-04,-0.36794,1.14E-05
2.67E-04,-0.37053,1.14E-05
2.67E-04,-0.37304,1.13E-05
2.68E-04,-0.37733,1.13E-05
2.68E-04,-0.38103,1.13E-05
2.68E-04,-0.38335,1.13E-05
2.68E-04,-0.3889,1.12E-05
2.68E-04,-0.39257,1.12E-05
2.68E-04,-0.39544,1.12E-05
2.68E-04,-0.39933,1.12E-05
2.68E-04,-0.40283,1.11E-05
2.68E-04,-0.40567,1.11E-05
2.68E-04,-0.40879,1.11E-05
2.68E-04,-0.41383,1.11E-05
2.68E-04,-0.41724,1.11E-05
2.68E-04,-0.41969,1.10E-05
2.68E-04,-0.42609,1.10E-05
2.69E-04,-0.42971,1.10E-05
2.69E-04,-0.43128,1.10E-05
2.69E-04,-0.43575,1.09E-05
2.69E-04,-0.43992,1.09E-05
2.69E-04,-0.44517,1.09E-05
2.69E-04,-0.44742,1.08E-05
2.69E-04,-0.45383,1.08E-05
2.69E-04,-0.45538,1.08E-05
2.69E-04,-0.45786,1.08E-05
2.69E-04,-0.46388,1.07E-05
2.69E-04,-0.46969,1.07E-05
2.69E-04,-0.47029,1.07E-05
2.69E-04,-0.47304,1.07E-05
2.70E-04,-0.47991,1.06E-05
2.70E-04,-0.48266,1.06E-05
2.70E-04,-0.48645,1.06E-05
2.70E-04,-0.49052,1.06E-05
2.70E-04,-0.49105,1.05E-05
2.70E-04,-0.49695,1.05E-05
2.70E-04,-0.50027,1.05E-05
2.70E-04,-0.50581,1.04E-05
2.70E-04,-0.50767,1.04E-05
2.70E-04,-0.51196,1.04E-05
2.70E-04,-0.51567,1.04E-05
2.70E-04,-0.51763,1.03E-05
2.70E-04,-0.52221,1.03E-05
2.71E-04,-0.52482,1.03E-05
2.71E-04,-0.53123,1.02E-05
2.71E-04,-0.53347,1.02E-05
2.71E-04,-0.53717,1.02E-05
2.71E-04,-0.54174,1.02E-05
2.71E-04,-0.54605,1.01E-05
2.71E-04,-0.54723,1.01E-05
2.71E-04,-0.55257,1.01E-05
2.71E-04,-0.55751,1.00E-05
2.71E-04,-0.55967,1.00E-05
2.71E-04,-0.56532,9.97E-06
2.71E-04,-0.56842,9.94E-06
2.71E-04,-0.57095,9.91E-06
2.71E-04,-0.5737,9.87E-06
2.72E-04,-0.57883,9.83E-06
2.72E-04,-0.58284,9.80E-06
2.72E-04,-0.58425,9.77E-06
2.72E-04,-0.59014,9.74E-06
2.72E-04,-0.59288,9.71E-06
2.72E-04,-0.59696,9.68E-06
2.72E-04,-0.60136,9.64E-06
2.72E-04,-0.60457,9.61E-06
2.72E-04,-0.60672,9.57E-06
2.72E-04,-0.61271,9.54E-06
2.72E-04,-0.61661,9.50E-06
2.72E-04,-0.62262,9.47E-06
2.72E-04,-0.62621,9.43E-06
2.73E-04,-0.62753,9.40E-06
2.73E-04,-0.6321,9.36E-06
2.73E-04,-0.63638,9.32E-06
2.73E-04,-0.64112,9.28E-06
2.73E-04,-0.64531,9.25E-06
2.73E-04,-0.64832,9.21E-06
2.73E-04,-0.64903,9.18E-06
2.73E-04,-0.65363,9.14E-06
2.73E-04,-0.65779,9.10E-06
2.73E-04,-0.66149,9.06E-06
2.73E-04,-0.66414,9.02E-06
2.73E-04,-0.67055,8.98E-06
2.73E-04,-0.67588,8.94E-06
2.74E-04,-0.67747,8.91E-06
2.74E-04,-0.68,8.87E-06
2.74E-04,-0.6839,8.83E-06
2.74E-04,-0.6874,8.79E-06
2.74E-04,-0.69099,8.74E-06
2.74E-04,-0.69423,8.70E-06
2.74E-04,-0.6981,8.66E-06
2.74E-04,-0.70327,8.62E-06
2.74E-04,-0.70744,8.58E-06
2.74E-04,-0.71116,8.53E-06
2.74E-04,-0.71427,8.49E-06
2.74E-04,-0.71989,8.44E-06
2.74E-04,-0.72381,8.40E-06
2.74E-04,-0.72711,8.35E-06
2.75E-04,-0.72813,8.31E-06
2.75E-04,-0.73373,8.26E-06
2.75E-04,-0.73666,8.22E-06
2.75E-04,-0.73904,8.17E-06
2.75E-04,-0.74415,8.12E-06
2.75E-04,-0.74758,8.08E-06
2.75E-04,-0.75041,8.03E-06
2.75E-04,-0.75574,7.98E-06
2.75E-04,-0.7603,7.93E-06
2.75E-04,-0.76353,7.88E-06
2.75E-04,-0.76759,7.83E-06
2.75E-04,-0.77217,7.78E-06
2.75E-04,-0.775,7.73E-06
2.76E-04,-0.77842,7.68E-06
2.76E-04,-0.78288,7.63E-06
2.76E-04,-0.78591,7.58E-06
2.76E-04,-0.78799,7.53E-06
2.76E-04,-0.79341,7.47E-06
2.76E-04,-0.79683,7.42E-06
2.76E-04,-0.80187,7.36E-06
2.76E-04,-0.80509,7.31E-06
2.76E-04,-0.80929,7.25E-06
2.76E-04,-0.81247,7.20E-06
2.76E-04,-0.81725,7.14E-06
2.76E-04,-0.81881,7.08E-06
2.76E-04,-0.82552,7.03E-06
2.77E-04,-0.82854,6.97E-06
2.77E-04,-0.83013,6.91E-06
2.77E-04,-0.83546,6.85E-06
2.77E-04,-0.83886,6.79E-06
2.77E-04,-0.84353,6.73E-06
2.77E-04,-0.84637,6.67E-06
2.77E-04,-0.85092,6.61E-06
2.77E-04,-0.85106,6.55E-06
2.77E-04,-0.8565,6.49E-06
2.77E-04,-0.86192,6.42E-06
2.77E-04,-0.86493,6.36E-06
2.77E-04,-0.86787,6.29E-06
2.77E-04,-0.87341,6.23E-06
2.77E-04,-0.87516,6.16E-06
2.78E-04,-0.87754,6.10E-06
2.78E-04,-0.88192,6.03E-06
2.78E-04,-0.88831,5.96E-06
2.78E-04,-0.88971,5.89E-06
2.78E-04,-0.89196,5.82E-06
2.78E-04,-0.8994,5.76E-06
2.78E-04,-0.90299,5.69E-06
2.78E-04,-0.90326,5.61E-06
2.78E-04,-0.90915,5.54E-06
2.78E-04,-0.91323,5.47E-06
2.78E-04,-0.91626,5.40E-06
2.78E-04,-0.91959,5.32E-06
2.78E-04,-0.92248,5.25E-06
2.79E-04,-0.92631,5.18E-06
2.79E-04,-0.93028,5.10E-06
2.79E-04,-0.93506,5.02E-06
2.79E-04,-0.93788,4.95E-06
2.79E-04,-0.94265,4.87E-06
2.79E-04,-0.94615,4.79E-06
2.79E-04,-0.95022,4.71E-06
2.79E-04,-0.95328,4.63E-06
2.79E-04,-0.9563,4.54E-06
2.79E-04,-0.96191,4.46E-06
2.79E-04,-0.96544,4.38E-06
2.79E-04,-0.96809,4.29E-06
2.79E-04,-0.97352,4.21E-06
2.80E-04,-0.9766,4.12E-06
2.80E-04,-0.97947,4.03E-06
2.80E-04,-0.98594,3.95E-06
2.80E-04,-0.98849,3.86E-06
2.80E-04,-0.99152,3.77E-06
2.80E-04,-0.99339,3.68E-06
2.80E-04,-0.99776,3.59E-06
2.80E-04,-1.00283,3.49E-06
2.80E-04,-1.00536,3.40E-06
2.80E-04,-1.00926,3.31E-06
2.80E-04,-1.01479,3.21E-06
2.80E-04,-1.01636,3.12E-06
2.80E-04,-1.01939,3.02E-06
2.80E-04,-1.02437,2.92E-06
2.81E-04,-1.02958,2.83E-06
2.81E-04,-1.03292,2.73E-06
2.81E-04,-1.03619,2.63E-06
2.81E-04,-1.04086,2.53E-06
2.81E-04,-1.0435,2.42E-06
2.81E-04,-1.04834,2.32E-06
2.81E-04,-1.05369,2.22E-06
2.81E-04,-1.05423,2.12E-06
2.81E-04,-1.05801,2.01E-06
2.81E-04,-1.06248,1.91E-06
2.81E-04,-1.06523,1.80E-06
2.81E-04,-1.0694,1.69E-06
2.81E-04,-1.07358,1.58E-06
2.82E-04,-1.07573,1.48E-06
2.82E-04,-1.07839,1.37E-06
2.82E-04,-1.08267,1.26E-06
2.82E-04,-1.0883,1.14E-06
2.82E-04,-1.0893,1.03E-06
2.82E-04,-1.09303,9.12E-07
2.82E-04,-1.09891,7.96E-07
2.82E-04,-1.10223,6.79E-07
2.82E-04,-1.10574,5.64E-07
2.82E-04,-1.11078,4.46E-07
2.82E-04,-1.11363,3.25E-07
2.82E-04,-1.11809,2.04E-07
2.82E-04,-1.12163,8.25E-08
2.83E-04,-1.1249,-3.84E-08
2.83E-04,-1.1269,-1.59E-07
2.83E-04,-1.1328,-2.80E-07
2.83E-04,-1.1371,-4.02E-07
2.83E-04,-1.13838,-5.24E-07
2.83E-04,-1.14283,-6.49E-07
2.83E-04,-1.14443,-7.79E-07
2.83E-04,-1.15075,-9.10E-07
2.83E-04,-1.15461,-1.04E-06
2.83E-04,-1.15908,-1.17E-06
2.83E-04,-1.16202,-1.29E-06
2.83E-04,-1.16588,-1.42E-06
2.83E-04,-1.16727,-1.55E-06
2.83E-04,-1.17052,-1.69E-06
2.84E-04,-1.17633,-1.82E-06
2.84E-04,-1.17839,-1.96E-06
2.84E-04,-1.18316,-2.09E-06
2.84E-04,-1.18808,-2.23E-06
2.84E-04,-1.19074,-2.36E-06
2.84E-04,-1.19492,-2.50E-06
2.84E-04,-1.19803,-2.64E-06
2.84E-04,-1.20166,-2.78E-06
2.84E-04,-1.20543,-2.92E-06
2.84E-04,-1.20936,-3.07E-06
2.84E-04,-1.21527,-3.21E-06
2.84E-04,-1.21789,-3.35E-06
2.84E-04,-1.22025,-3.49E-06
2.85E-04,-1.22513,-3.63E-06
2.85E-04,-1.22725,-3.78E-06
2.85E-04,-1.23046,-3.92E-06
2.85E-04,-1.23574,-4.07E-06
2.85E-04,-1.24133,-4.22E-06
2.85E-04,-1.24372,-4.36E-06
2.85E-04,-1.24662,-4.50E-06
2.85E-04,-1.25148,-4.65E-06
2.85E-04,-1.25601,-4.79E-06
2.85E-04,-1.25762,-4.94E-06
2.85E-04,-1.26383,-5.09E-06
2.85E-04,-1.26513,-5.23E-06
2.85E-04,-1.26884,-5.38E-06
2.86E-04,-1.27321,-5.53E-06
2.86E-04,-1.27827,-5.68E-06
2.86E-04,-1.27983,-5.83E-06
2.86E-04,-1.28448,-5.97E-06
2.86E-04,-1.28908,-6.12E-06
2.86E-04,-1.29335,-6.27E-06
2.86E-04,-1.29578,-6.42E-06
2.86E-04,-1.29994,-6.57E-06
2.86E-04,-1.30386,-6.72E-06
2.86E-04,-1.30842,-6.87E-06
2.86E-04,-1.31203,-7.02E-06
2.86E-04,-1.31601,-7.16E-06
2.86E-04,-1.32,-7.31E-06
2.86E-04,-1.32143,-7.46E-06
2.87E-04,-1.32548,-7.61E-06
2.87E-04,-1.32966,-7.76E-06
2.87E-04,-1.33259,-7.90E-06
2.87E-04,-1.33763,-8.05E-06
2.87E-04,-1.34084,-8.19E-06
2.87E-04,-1.34599,-8.34E-06
2.87E-04,-1.34981,-8.49E-06
2.87E-04,-1.35655,-8.63E-06
2.87E-04,-1.35574,-8.78E-06
2.87E-04,-1.36148,-8.92E-06
2.87E-04,-1.36343,-9.06E-06
2.87E-04,-1.36983,-9.20E-06
2.87E-04,-1.37256,-9.34E-06
2.88E-04,-1.37502,-9.48E-06
2.88E-04,-1.381,-9.62E-06
2.88E-04,-1.38406,-9.76E-06
2.88E-04,-1.38805,-9.90E-06
2.88E-04,-1.39192,-1.00E-05
2.88E-04,-1.39572,-1.02E-05
2.88E-04,-1.39905,-1.03E-05
2.88E-04,-1.40102,-1.04E-05
2.88E-04,-1.40771,-1.06E-05
2.88E-04,-1.41073,-1.07E-05
2.88E-04,-1.41299,-1.08E-05
2.88E-04,-1.41784,-1.10E-05
2.88E-04,-1.42105,-1.11E-05
2.89E-04,-1.42474,-1.12E-05
2.89E-04,-1.42807,-1.14E-05
2.89E-04,-1.4336,-1.15E-05
2.89E-04,-1.43528,-1.16E-05
2.89E-04,-1.43881,-1.17E-05
2.89E-04,-1.44462,-1.19E-05
2.89E-04,-1.44879,-1.20E-05
2.89E-04,-1.44914,-1.21E-05
2.89E-04,-1.45419,-1.22E-05
2.89E-04,-1.45846,-1.24E-05
2.89E-04,-1.46033,-1.25E-05
2.89E-04,-1.46489,-1.26E-05
2.89E-04,-1.47233,-1.27E-05
2.89E-04,-1.47461,-1.28E-05
2.90E-04,-1.47809,-1.29E-05
2.90E-04,-1.48305,-1.31E-05
2.90E-04,-1.48577,-1.32E-05
2.90E-04,-1.48862,-1.33E-05
2.90E-04,-1.49347,-1.34E-05
2.90E-04,-1.49784,-1.35E-05
2.90E-04,-1.49717,-1.36E-05
2.90E-04,-1.49508,-1.37E-05
2.90E-04,-1.49352,-1.38E-05
2.90E-04,-1.49087,-1.39E-05
2.90E-04,-1.48841,-1.40E-05
2.90E-04,-1.48559,-1.40E-05
2.90E-04,-1.47999,-1.41E-05
2.91E-04,-1.47743,-1.41E-05
2.91E-04,-1.47342,-1.42E-05
2.91E-04,-1.46908,-1.42E-05
2.91E-04,-1.46507,-1.42E-05
2.91E-04,-1.45861,-1.42E-05
2.91E-04,-1.45843,-1.42E-05
2.91E-04,-1.45493,-1.42E-05
2.91E-04,-1.44892,-1.42E-05
2.91E-04,-1.44675,-1.42E-05
2.91E-04,-1.4445,-1.42E-05
2.91E-04,-1.43857,-1.42E-05
2.91E-04,-1.43555,-1.42E-05
2.91E-04,-1.43347,-1.42E-05
2.92E-04,-1.42787,-1.42E-05
2.92E-04,-1.42302,-1.42E-05
2.92E-04,-1.42,-1.42E-05
2.92E-04,-1.41684,-1.42E-05
2.92E-04,-1.41212,-1.42E-05
2.92E-04,-1.40706,-1.42E-05
2.92E-04,-1.40565,-1.42E-05
2.92E-04,-1.40024,-1.42E-05
2.92E-04,-1.39394,-1.42E-05
2.92E-04,-1.39209,-1.41E-05
2.92E-04,-1.3886,-1.41E-05
2.92E-04,-1.38573,-1.41E-05
2.92E-04,-1.38116,-1.41E-05
2.92E-04,-1.37766,-1.41E-05
2.93E-04,-1.37395,-1.41E-05
2.93E-04,-1.3691,-1.41E-05
2.93E-04,-1.36842,-1.41E-05
2.93E-04,-1.36393,-1.40E-05
2.93E-04,-1.36061,-1.40E-05
2.93E-04,-1.3571,-1.40E-05
2.93E-04,-1.35232,-1.40E-05
2.93E-04,-1.34814,-1.40E-05
2.93E-04,-1.34175,-1.40E-05
2.93E-04,-1.34154,-1.40E-05
2.93E-04,-1.33555,-1.39E-05
2.93E-04,-1.33352,-1.39E-05
2.93E-04,-1.3291,-1.39E-05
2.94E-04,-1.32475,-1.39E-05
2.94E-04,-1.32084,-1.39E-05
2.94E-04,-1.31895,-1.39E-05
2.94E-04,-1.3141,-1.39E-05
2.94E-04,-1.30618,-1.38E-05
2.94E-04,-1.30614,-1.38E-05
2.94E-04,-1.30339,-1.38E-05
2.94E-04,-1.29739,-1.38E-05
2.94E-04,-1.29551,-1.38E-05
2.94E-04,-1.2912,-1.38E-05
2.94E-04,-1.28897,-1.38E-05
2.94E-04,-1.28457,-1.37E-05
2.94E-04,-1.27962,-1.37E-05
2.95E-04,-1.27516,-1.37E-05
2.95E-04,-1.27445,-1.37E-05
2.95E-04,-1.26777,-1.37E-05
2.95E-04,-1.2659,-1.37E-05
2.95E-04,-1.26037,-1.37E-05
2.95E-04,-1.25721,-1.36E-05
2.95E-04,-1.2541,-1.36E-05
2.95E-04,-1.25165,-1.36E-05
2.95E-04,-1.24641,-1.36E-05
2.95E-04,-1.24338,-1.36E-05
2.95E-04,-1.23958,-1.36E-05
2.95E-04,-1.23418,-1.35E-05
2.95E-04,-1.2322,-1.35E-05
2.95E-04,-1.22725,-1.35E-05
2.96E-04,-1.22603,-1.35E-05
2.96E-04,-1.22215,-1.35E-05
2.96E-04,-1.21836,-1.35E-05
2.96E-04,-1.21427,-1.35E-05
2.96E-04,-1.21078,-1.34E-05
2.96E-04,-1.20486,-1.34E-05
2.96E-04,-1.2045,-1.34E-05
2.96E-04,-1.19725,-1.34E-05
2.96E-04,-1.19228,-1.34E-05
2.96E-04,-1.19119,-1.34E-05
2.96E-04,-1.18761,-1.33E-05
2.96E-04,-1.18208,-1.33E-05
2.96E-04,-1.17978,-1.33E-05
2.97E-04,-1.17601,-1.33E-05
2.97E-04,-1.17118,-1.33E-05
2.97E-04,-1.16422,-1.33E-05
2.97E-04,-1.1634,-1.32E-05
2.97E-04,-1.16074,-1.32E-05
2.97E-04,-1.15678,-1.32E-05
2.97E-04,-1.15276,-1.32E-05
2.97E-04,-1.15051,-1.32E-05
2.97E-04,-1.14565,-1.32E-05
2.97E-04,-1.14226,-1.31E-05
2.97E-04,-1.13771,-1.31E-05
2.97E-04,-1.13287,-1.31E-05
2.97E-04,-1.1302,-1.31E-05
2.98E-04,-1.12544,-1.31E-05
2.98E-04,-1.12252,-1.31E-05
2.98E-04,-1.11793,-1.31E-05
2.98E-04,-1.11451,-1.30E-05
2.98E-04,-1.11245,-1.30E-05
2.98E-04,-1.1078,-1.30E-05
2.98E-04,-1.10316,-1.30E-05
2.98E-04,-1.10079,-1.30E-05
2.98E-04,-1.09639,-1.30E-05
2.98E-04,-1.09175,-1.29E-05
2.98E-04,-1.09018,-1.29E-05
2.98E-04,-1.08636,-1.29E-05
2.98E-04,-1.0811,-1.29E-05
2.98E-04,-1.07985,-1.29E-05
2.99E-04,-1.07554,-1.29E-05
2.99E-04,-1.07185,-1.29E-05
2.99E-04,-1.06739,-1.28E-05
2.99E-04,-1.06149,-1.28E-05
2.99E-04,-1.06005,-1.28E-05
2.99E-04,-1.05581,-1.28E-05
2.99E-04,-1.05085,-1.28E-05
2.99E-04,-1.04811,-1.28E-05
2.99E-04,-1.04569,-1.27E-05
2.99E-04,-1.03994,-1.27E-05
2.99E-04,-1.03876,-1.27E-05
2.99E-04,-1.03274,-1.27E-05
2.99E-04,-1.02942,-1.27E-05
3.00E-04,-1.02854,-1.27E-05
3.00E-04,-1.02271,-1.26E-05
3.00E-04,-1.01872,-1.26E-05
3.00E-04,-1.01442,-1.26E-05
3.00E-04,-1.01187,-1.26E-05
3.00E-04,-1.00657,-1.26E-05
3.00E-04,-1.00268,-1.26E-05
3.00E-04,-0.99887,-1.25E-05
3.00E-04,-0.99642,-1.25E-05
3.00E-04,-0.99155,-1.25E-05
3.00E-04,-0.98718,-1.25E-05
3.00E-04,-0.986,-1.25E-05
3.00E-04,-0.98056,-1.25E-05
3.01E-04,-0.97631,-1.25E-05
3.01E-04,-0.97422,-1.24E-05
3.01E-04,-0.96888,-1.24E-05
3.01E-04,-0.9654,-1.24E-05
3.01E-04,-0.96236,-1.24E-05
3.01E-04,-0.9603,-1.24E-05
3.01E-04,-0.95256,-1.24E-05
3.01E-04,-0.94912,-1.23E-05
3.01E-04,-0.94736,-1.23E-05
3.01E-04,-0.94268,-1.23E-05
3.01E-04,-0.93861,-1.23E-05
3.01E-04,-0.93472,-1.23E-05
3.01E-04,-0.92993,-1.23E-05
3.01E-04,-0.92931,-1.22E-05
3.02E-04,-0.92361,-1.22E-05
3.02E-04,-0.92166,-1.22E-05
3.02E-04,-0.91576,-1.22E-05
3.02E-04,-0.91218,-1.22E-05
3.02E-04,-0.90977,-1.22E-05
3.02E-04,-0.90479,-1.21E-05
3.02E-04,-0.90075,-1.21E-05
3.02E-04,-0.89548,-1.21E-05
3.02E-04,-0.89539,-1.21E-05
3.02E-04,-0.888,-1.21E-05
3.02E-04,-0.88496,-1.21E-05
3.02E-04,-0.88394,-1.20E-05
3.02E-04,-0.87832,-1.20E-05
3.03E-04,-0.8728,-1.20E-05
3.03E-04,-0.87121,-1.20E-05
3.03E-04,-0.86888,-1.20E-05
3.03E-04,-0.862,-1.19E-05
3.03E-04,-0.85762,-1.19E-05
3.03E-04,-0.8574,-1.19E-05
3.03E-04,-0.85052,-1.19E-05
3.03E-04,-0.8493,-1.19E-05
3.03E-04,-0.84618,-1.19E-05
3.03E-04,-0.84143,-1.18E-05
3.03E-04,-0.83838,-1.18E-05
3.03E-04,-0.83431,-1.18E-05
3.03E-04,-0.83215,-1.18E-05
3.04E-04,-0.82702,-1.18E-05
3.04E-04,-0.82119,-1.18E-05
3.04E-04,-0.81846,-1.17E-05
3.04E-04,-0.81494,-1.17E-05
3.04E-04,-0.81232,-1.17E-05
3.04E-04,-0.80882,-1.17E-05
3.04E-04,-0.80588,-1.17E-05
3.04E-04,-0.80055,-1.17E-05
3.04E-04,-0.79713,-1.16E-05
3.04E-04,-0.79217,-1.16E-05
3.04E-04,-0.78983,-1.16E-05
3.04E-04,-0.78497,-1.16E-05
3.04E-04,-0.78272,-1.16E-05
3.04E-04,-0.77815,-1.16E-05
3.05E-04,-0.77384,-1.15E-05
3.05E-04,-0.76912,-1.15E-05
3.05E-04,-0.76562,-1.15E-05
3.05E-04,-0.76162,-1.15E-05
3.05E-04,-0.75619,-1.15E-05
3.05E-04,-0.7545,-1.15E-05
3.05E-04,-0.74927,-1.14E-05
3.05E-04,-0.74604,-1.14E-05
3.05E-04,-0.74276,-1.14E-05
3.05E-04,-0.73981,-1.14E-05
3.05E-04,-0.73448,-1.14E-05
3.05E-04,-0.73386,-1.14E-05
3.05E-04,-0.72959,-1.13E-05
3.06E-04,-0.72504,-1.13E-05
3.06E-04,-0.71922,-1.13E-05
3.06E-04,-0.71637,-1.13E-05
3.06E-04,-0.71277,-1.13E-05
3.06E-04,-0.70916,-1.12E-05
3.06E-04,-0.70546,-1.12E-05
3.06E-04,-0.70216,-1.12E-05
3.06E-04,-0.6973,-1.12E-05
3.06E-04,-0.69321,-1.12E-05
3.06E-04,-0.69317,-1.12E-05
3.06E-04,-0.68618,-1.11E-05
3.06E-04,-0.68314,-1.11E-05
3.06E-04,-0.67946,-1.11E-05
3.07E-04,-0.6745,-1.11E-05
3.07E-04,-0.67178,-1.11E-05
3.07E-04,-0.66825,-1.11E-05
3.07E-04,-0.6659,-1.10E-05
3.07E-04,-0.66,-1.10E-05
3.07E-04,-0.6563,-1.10E-05
3.07E-04,-0.6551,-1.10E-05
3.07E-04,-0.64707,-1.10E-05
3.07E-04,-0.6447,-1.10E-05
3.07E-04,-0.64218,-1.09E-05
3.07E-04,-0.63869,-1.09E-05
3.07E-04,-0.63466,-1.09E-05
3.07E-04,-0.63174,-1.09E-05
3.07E-04,-0.62689,-1.09E-05
3.08E-04,-0.6229,-1.09E-05
3.08E-04,-0.61737,-1.08E-05
3.08E-04,-0.61514,-1.08E-05
3.08E-04,-0.61423,-1.08E-05
3.08E-04,-0.60832,-1.08E-05
3.08E-04,-0.60443,-1.08E-05
3.08E-04,-0.60093,-1.07E-05
3.08E-04,-0.59521,-1.07E-05
3.08E-04,-0.59246,-1.07E-05
3.08E-04,-0.5905,-1.07E-05
3.08E-04,-0.5845,-1.07E-05
3.08E-04,-0.57953,-1.07E-05
3.08E-04,-0.57739,-1.06E-05
3.09E-04,-0.5732,-1.06E-05
3.09E-04,-0.56862,-1.06E-05
3.09E-04,-0.56473,-1.06E-05
3.09E-04,-0.56119,-1.06E-05
3.09E-04,-0.55808,-1.05E-05
3.09E-04,-0.5542,-1.05E-05
3.09E-04,-0.55059,-1.05E-05
3.09E-04,-0.54661,-1.05E-05
3.09E-04,-0.54273,-1.05E-05
3.09E-04,-0.54026,-1.05E-05
3.09E-04,-0.53559,-1.04E-05
3.09E-04,-0.53295,-1.04E-05
3.09E-04,-0.52751,-1.04E-05
3.10E-04,-0.52515,-1.04E-05
3.10E-04,-0.52173,-1.04E-05
3.10E-04,-0.51766,-1.04E-05
3.10E-04,-0.51444,-1.03E-05
3.10E-04,-0.51143,-1.03E-05
3.10E-04,-0.50703,-1.03E-05
3.10E-04,-0.50276,-1.03E-05
3.10E-04,-0.49956,-1.03E-05
3.10E-04,-0.49719,-1.03E-05
