t,V,Q
7.995E-5,-0.998720415535255,8.5971493735224E-6
8.002E-5,-1.00241646777639,8.54040449931583E-6
8.009E-5,-1.00470499870634,8.483613273015E-6
8.016E-5,-1.01015440642576,8.4274685992217E-6
8.023E-5,-1.0133745351507,8.37128683865977E-6
8.03E-5,-1.01580072254209,8.31412019901823E-6
8.037E-5,-1.02028795868891,8.25644142836707E-6
8.044E-5,-1.0220218902853,8.1988646229859E-6
8.051E-5,-1.02802589735283,8.14010596865127E-6
8.058E-5,-1.0267475190506,8.08049219648407E-6
8.065E-5,-1.03298259586362,8.02117273740867E-6
8.072E-5,-1.03468870966962,7.96151725642077E-6
8.079E-5,-1.04228994113718,7.9007888609041E-6
8.086E-5,-1.04368548358824,7.83992836552627E-6
8.093E-5,-1.04724951625603,7.7792022789135E-6
8.1E-5,-1.0507828544526,7.71739398273607E-6
8.107E-5,-1.05497906219015,7.65449190276443E-6
8.114E-5,-1.05617411156917,7.591406744541E-6
8.121E-5,-1.06228532026788,7.52729499841723E-6
8.128E-5,-1.06461809425881,7.46189944231423E-6
8.135E-5,-1.06601087925291,7.39663133006587E-6
8.142E-5,-1.07232545911601,7.33145823090997E-6
8.149E-5,-1.074268276587,7.26518902632307E-6
8.156E-5,-1.0775021935281,7.19804154271153E-6
8.163E-5,-1.08092569340287,7.1303772763282E-6
8.17E-5,-1.08412458877346,7.0616308088688E-6
8.177E-5,-1.08713858750915,6.99223547575373E-6
8.184E-5,-1.09101858864805,6.92314604693727E-6
8.191E-5,-1.09530257283977,6.85353753068937E-6
8.198E-5,-1.09805312137386,6.7825200567787E-6
8.205E-5,-1.10047379265806,6.7109950866434E-6
8.212E-5,-1.10745651816095,6.6393310899353E-6
8.219E-5,-1.10901658413267,6.56645047065327E-6
8.226E-5,-1.11301781366846,6.49239032405457E-6
8.233E-5,-1.11555947493097,6.4186777778422E-6
8.24E-5,-1.11784788676804,6.34471494475127E-6
8.247E-5,-1.12072505931637,6.2695864886986E-6
8.254E-5,-1.1262040928871,6.1944510804684E-6
8.261E-5,-1.12998804242151,6.11946398535827E-6
8.268E-5,-1.13064972417696,6.04335528076667E-6
8.275E-5,-1.13627756446867,5.96562675277193E-6
8.282E-5,-1.13898662584169,5.8878240597286E-6
8.289E-5,-1.1439110587983,5.809838309655E-6
8.296E-5,-1.14785665519802,5.73042042799353E-6
8.303E-5,-1.15010728816768,5.65021000658567E-6
8.31E-5,-1.15507513530819,5.57003667194643E-6
8.317E-5,-1.15835065861965,5.48922375395437E-6
8.324E-5,-1.16171959242119,5.4066195170256E-6
8.331E-5,-1.16564864166348,5.3234289882829E-6
8.338E-5,-1.16913029343622,5.24023382475517E-6
8.345E-5,-1.17244659144698,5.15612329967857E-6
8.352E-5,-1.17624433060909,5.07085874709133E-6
8.359E-5,-1.17876380928127,4.98525352931797E-6
8.366E-5,-1.18416885474498,4.89937255032573E-6
8.373E-5,-1.18710898458293,4.8132065405446E-6
8.38E-5,-1.18967282831935,4.7257358642517E-6
8.387E-5,-1.19300015726393,4.6371644350099E-6
8.394E-5,-1.19605300355969,4.5478769399742E-6
8.401E-5,-1.19970745094387,4.45835076199957E-6
8.408E-5,-1.20408484865247,4.36840282707857E-6
8.415E-5,-1.20695099026697,4.27751868256473E-6
8.422E-5,-1.21090486030361,4.18571918499057E-6
8.429E-5,-1.21250377375899,4.0936879396778E-6
8.436E-5,-1.21658438690273,4.00057218014083E-6
8.443E-5,-1.2226327589763,3.90547278355543E-6
8.45E-5,-1.22408286588533,3.8094047084164E-6
8.457E-5,-1.2277079271319,3.7125742366107E-6
8.464E-5,-1.23311297118407,3.61494196397713E-6
8.471E-5,-1.23500579108285,3.5165866733722E-6
8.478E-5,-1.23814917415647,3.41780961733223E-6
8.485E-5,-1.24089696388027,3.31862702609333E-6
8.492E-5,-1.24528263359597,3.21835760323777E-6
8.499E-5,-1.24903049449703,3.11706158399327E-6
8.506E-5,-1.25260831545374,3.01478069840203E-6
8.513E-5,-1.25686448325204,2.911521890153E-6
8.52E-5,-1.25973062480834,2.80659458476977E-6
8.527E-5,-1.2621207222276,2.70100219622757E-6
8.534E-5,-1.26624018421198,2.5955395816654E-6
8.541E-5,-1.27007582168361,2.4893099101857E-6
8.548E-5,-1.27272192576701,2.38175703305423E-6
8.555E-5,-1.27662135048221,2.27318453717723E-6
8.562E-5,-1.279731520119,2.16410220646157E-6
8.569E-5,-1.28380374053294,2.05425978798313E-6
8.576E-5,-1.28603770713588,1.94350896862187E-6
8.583E-5,-1.29185500940575,1.83162728718637E-6
8.59E-5,-1.29352791108458,1.71886267071973E-6
8.597E-5,-1.29628960964537,1.60507379223393E-6
8.604E-5,-1.29975183763808,1.49076351741277E-6
8.611E-5,-1.3022852254965,1.37517869369383E-6
8.618E-5,-1.30447195157675,1.25834247802483E-6
8.625E-5,-1.31011645672178,1.1406789871877E-6
8.632E-5,-1.31202870038605,1.0224616395431E-6
8.639E-5,-1.31639494806795,9.03104151765665E-7
8.646E-5,-1.32047280379838,7.82641293231467E-7
8.653E-5,-1.32320668608217,6.612584383634E-7
8.66E-5,-1.32750997472821,5.38846686691132E-7
8.667E-5,-1.33146672127104,4.15665569197402E-7
8.674E-5,-1.33524239868192,2.92250403549833E-7
8.681E-5,-1.33827857849455,1.68272120013333E-7
8.688E-5,-1.34401086172356,4.2989178453701E-8
8.695E-5,-1.34600536701536,-8.32160768323016E-8
8.702E-5,-1.35007483013241,-2.10461824373667E-7
8.709E-5,-1.35106099247268,-3.38437550552567E-7
8.716E-5,-1.35279216677217,-4.67565003826765E-7
8.723E-5,-1.36034064171171,-5.97487297262666E-7
8.73E-5,-1.36165116507827,-7.27560229699732E-7
8.737E-5,-1.36645185052684,-8.58129067154533E-7
8.744E-5,-1.36780578796087,-9.908553715611E-7
8.751E-5,-1.37398078422329,-1.12497438641717E-6
8.758E-5,-1.37566195953904,-1.25769142125374E-6
8.765E-5,-1.3787036558081,-1.38773422758824E-6
8.772E-5,-1.38431207197054,-1.5185579782181E-6
8.779E-5,-1.38488873340456,-1.6529527797589E-6
8.786E-5,-1.3891866266661,-1.79006352286673E-6
8.793E-5,-1.39447895543916,-1.92837927612023E-6
8.8E-5,-1.39639395674957,-2.0673809775537E-6
8.807E-5,-1.40163735488231,-2.20653096664133E-6
8.814E-5,-1.40454691079712,-2.34491625015843E-6
8.821E-5,-1.4083169527751,-2.48309527725437E-6
8.828E-5,-1.41137807247496,-2.62140640421143E-6
8.835E-5,-1.41524704256362,-2.76064676311797E-6
8.842E-5,-1.41963259318644,-2.90095543147843E-6
8.849E-5,-1.42356440135544,-3.04329875347673E-6
8.856E-5,-1.42470500398694,-3.1867034072857E-6
8.863E-5,-1.42762283342226,-3.32931090354043E-6
8.87E-5,-1.43199735311127,-3.47072960290843E-6
8.877E-5,-1.43680907100706,-3.61236379431313E-6
8.884E-5,-1.43997187634731,-3.7538056506289E-6
8.891E-5,-1.4445440124421,-3.89502967204967E-6
8.898E-5,-1.44718747843789,-4.036256010863E-6
8.905E-5,-1.44854693221195,-4.18008939077303E-6
8.912E-5,-1.45273210913209,-4.32656687308263E-6
8.919E-5,-1.45753279458067,-4.4744023304201E-6
8.926E-5,-1.45884883254102,-4.6219040832375E-6
8.933E-5,-1.46285569727687,-4.76731325609317E-6
8.94E-5,-1.46554233938722,-4.90944801276653E-6
8.947E-5,-1.46991961625671,-5.05183073043733E-6
8.954E-5,-1.4746186161813,-5.1965447025202E-6
8.961E-5,-1.47643193313187,-5.34223892314203E-6
8.968E-5,-1.48121859193115,-5.48885081421663E-6
8.975E-5,-1.48291379412903,-5.63730037207797E-6
8.982E-5,-1.48894825707456,-5.78584029975823E-6
8.989E-5,-1.49147888728684,-5.93279053013787E-6
8.996E-5,-1.49649121742031,-6.07749521567347E-6
9.003E-5,-1.4970539711815,-6.22120345638857E-6
9.01E-5,-1.5035006910496,-6.36513414980637E-6
9.017E-5,-1.50528355188934,-6.51100680116203E-6
9.024E-5,-1.5081331477434,-6.6578573751756E-6
9.031E-5,-1.51250479080981,-6.80424216178517E-6
9.038E-5,-1.51712428628734,-6.95049484853363E-6
9.045E-5,-1.52181765229242,-7.09673130504603E-6
9.052E-5,-1.52482889373122,-7.241183420265E-6
9.059E-5,-1.52817001253633,-7.3841616908311E-6
9.066E-5,-1.53052508681348,-7.5269708002334E-6
9.073E-5,-1.53347061354934,-7.6706164628623E-6
9.08E-5,-1.53887853551923,-7.81406979040233E-6
9.087E-5,-1.54202743330306,-7.95738174851127E-6
9.094E-5,-1.54475028313963,-8.10089071044853E-6
9.101E-5,-1.54957315117853,-8.24385505968243E-6
9.108E-5,-1.55268871634534,-8.3857372290619E-6
9.115E-5,-1.55709105242776,-8.52646997176123E-6
9.122E-5,-1.56042377827024,-8.66694086608533E-6
9.129E-5,-1.56424393704428,-8.80693206016193E-6
9.136E-5,-1.56671617705642,-8.9465038231732E-6
9.143E-5,-1.56824397891095,-9.08660394318586E-6
9.15E-5,-1.57230792720137,-9.2266623501336E-6
9.157E-5,-1.57731738071224,-9.3650962819159E-6
9.164E-5,-1.58220872075098,-9.50215139062657E-6
9.171E-5,-1.58471429198316,-9.63870595953437E-6
9.178E-5,-1.58788525163463,-9.77470202836103E-6
9.185E-5,-1.59244923469877,-9.9101442658461E-6
9.192E-5,-1.59324593343107,-1.00456282163961E-5
9.199E-5,-1.59688671179382,-1.01814342845036E-5
9.206E-5,-1.5998572976262,-1.03169460522523E-5
9.213E-5,-1.60359676428406,-1.04509167794541E-5
9.22E-5,-1.60607558734982,-1.05835248883546E-5
9.227E-5,-1.61166458008146,-1.07151805574261E-5
9.234E-5,-1.61585239508922,-1.08456335252559E-5
9.241E-5,-1.61815471448271,-1.09749927092915E-5
9.248E-5,-1.62366708078688,-1.11037934017346E-5
9.255E-5,-1.62808044791954,-1.12322279461627E-5
9.262E-5,-1.62799987652606,-1.13596845849101E-5
9.269E-5,-1.63158333151868,-1.14861285316237E-5
9.276E-5,-1.63709006238995,-1.16119050862745E-5
9.283E-5,-1.63994229644804,-1.17365716268949E-5
9.29E-5,-1.64451179433881,-1.18599172707675E-5
9.297E-5,-1.6482272717133,-1.19828179667914E-5
9.304E-5,-1.65182920255965,-1.21055425579626E-5
9.311E-5,-1.65583307018304,-1.22272706788474E-5
9.318E-5,-1.65856155545252,-1.23479977031493E-5
9.325E-5,-1.66141642759821,-1.24679692659848E-5
9.332E-5,-1.66579934001701,-1.25870671973136E-5
9.339E-5,-1.66840395856915,-1.27052173320871E-5
9.346E-5,-1.67433385814574,-1.28224382009567E-5
9.353E-5,-1.67527577736682,-1.29383080724418E-5
9.36E-5,-1.67941729988005,-1.30528153256254E-5
9.367E-5,-1.68303865440456,-1.31665277301587E-5
9.374E-5,-1.6873696419373,-1.32799736175773E-5
9.381E-5,-1.69059528540155,-1.33928285868856E-5
9.388E-5,-1.69415368269464,-1.35042514330947E-5
9.395E-5,-1.69781388472101,-1.36151436049098E-5
9.402E-5,-1.70069944997003,-1.372541935032E-5
9.409E-5,-1.70533718298456,-1.38345920423659E-5
9.416E-5,-1.70846953372738,-1.39425017894537E-5
9.423E-5,-1.7111434543206,-1.40496746057265E-5
9.43E-5,-1.71363236069946,-1.41561545471076E-5
9.437E-5,-1.71837008877109,-1.42622219841351E-5
9.444E-5,-1.72074351985274,-1.43677031548145E-5
9.451E-5,-1.72661369768529,-1.44720997773152E-5
9.458E-5,-1.72819031089811,-1.45755694767704E-5
9.465E-5,-1.73476089742534,-1.4678360180223E-5
9.472E-5,-1.73561779597575,-1.47800965040425E-5
9.479E-5,-1.73878048210671,-1.48802639701167E-5
9.486E-5,-1.74294059981393,-1.4979516074642E-5
9.493E-5,-1.74690286258037,-1.50778389302405E-5
9.5E-5,-1.75142067400365,-1.51750818809341E-5
9.507E-5,-1.75557527553091,-1.52718891788148E-5
9.514E-5,-1.75865581901079,-1.5368165793813E-5
9.521E-5,-1.76061975061229,-1.54626534242442E-5
9.528E-5,-1.76738819343363,-1.55565199934854E-5
9.535E-5,-1.76917657048242,-1.56500482403987E-5
9.542E-5,-1.77287538145746,-1.57431917916685E-5
9.549E-5,-1.77423783102339,-1.5835760655064E-5
9.556E-5,-1.77915662994409,-1.59276412528871E-5
9.563E-5,-1.78218741437221,-1.60188196977598E-5
9.57E-5,-1.78690571879114,-1.61093539075175E-5
9.577E-5,-1.78981515557306,-1.61985463724835E-5
9.584E-5,-1.79213689863017,-1.628604023119E-5
9.591E-5,-1.79387358763987,-1.63731401331714E-5
9.598E-5,-1.79904216774075,-1.64601890610065E-5
9.605E-5,-1.80282048323924,-1.65472611627666E-5
9.612E-5,-1.80400713988846,-1.66333947375414E-5
9.619E-5,-1.80873935188201,-1.67187473595322E-5
9.626E-5,-1.81238276978756,-1.6803599424743E-5
9.633E-5,-1.81735073625377,-1.68875315105971E-5
9.64E-5,-1.82186015487449,-1.69708935178962E-5
9.647E-5,-1.82593525333713,-1.70542369775667E-5
9.654E-5,-1.82629475523053,-1.71366836402941E-5
9.661E-5,-1.83087816219112,-1.72173273971223E-5
9.668E-5,-1.8364809432699,-1.72979549237143E-5
9.675E-5,-1.8384375504268,-1.73783136327763E-5
9.682E-5,-1.84115224589395,-1.74571683880603E-5
9.689E-5,-1.84511714686441,-1.75348343379689E-5
9.696E-5,-1.84799455917008,-1.76123380619138E-5
9.703E-5,-1.85040120223338,-1.76888360714682E-5
9.71E-5,-1.85651516974239,-1.77639204970634E-5
9.717E-5,-1.85729244481107,-1.7838840387791E-5
9.724E-5,-1.862733698001,-1.79143257053115E-5
9.731E-5,-1.8661763830044,-1.79890787437791E-5
9.738E-5,-1.86952313572901,-1.80624019680514E-5
9.745E-5,-1.87389477879541,-1.81355421268049E-5
9.752E-5,-1.87738494097929,-1.82083833334371E-5
9.759E-5,-1.87928615360787,-1.82803346868153E-5
9.766E-5,-1.88296278358238,-1.8352086752927E-5
9.773E-5,-1.88714220574392,-1.8424225806609E-5
9.78E-5,-1.88974119037656,-1.84957716332767E-5
9.787E-5,-1.89503363707835,-1.85667589768407E-5
9.794E-5,-1.89839981346658,-1.86375377508353E-5
9.801E-5,-1.90084818205131,-1.87086409555353E-5
9.808E-5,-1.90471139749779,-1.87787523289787E-5
9.815E-5,-1.90909155250328,-1.8847890414549E-5
9.822E-5,-1.9138866039887,-1.89169636046407E-5
9.829E-5,-1.91466112157131,-1.89854899070797E-5
9.836E-5,-1.92037122215178,-1.9053249165334E-5
9.843E-5,-1.92210503459709,-1.91208068231737E-5
9.85E-5,-1.92482512702035,-1.9187409723792E-5
9.857E-5,-1.93074963103781,-1.92529420018083E-5
9.864E-5,-1.93377202261972,-1.93182773099503E-5
9.871E-5,-1.93495867926894,-1.9383107443505E-5
9.878E-5,-1.94194979761805,-1.94467302198113E-5
9.885E-5,-1.94488429343827,-1.95101931002793E-5
9.892E-5,-1.94546934754389,-1.95748610121143E-5
9.899E-5,-1.94889824268675,-1.96401893765677E-5
9.906E-5,-1.95462237148812,-1.97023313687767E-5
9.913E-5,-1.95819168056395,-1.97613704233597E-5
9.92E-5,-1.9612472856118,-1.98195937685153E-5
9.927E-5,-1.9643629699879,-1.98780442266247E-5
9.934E-5,-1.9669047504597,-1.99384180823103E-5
9.941E-5,-1.97066100397414,-2.00012205271373E-5
9.948E-5,-1.9749559000068,-2.00638723372077E-5
9.955E-5,-1.97767587461775,-2.0124834806344E-5
9.962E-5,-1.98352099342655,-2.0185208653541E-5
9.969E-5,-1.98493883620749,-2.0244891930506E-5
9.976E-5,-1.99002503669389,-2.0302566062128E-5
9.983E-5,-1.99429223548422,-2.035927385381E-5
9.99E-5,-1.99630616455606,-2.04172446074277E-5
9.997E-5,-1.99916403259184,-2.04771132757927E-5
1.0004E-4,-2.00425862586625,-2.05367015396653E-5
1.0011E-4,-2.00646765252376,-2.0595096371866E-5
1.0018E-4,-2.01118859512125,-2.06521610335047E-5
1.0025E-4,-2.01267491131356,-2.070741121077E-5
1.0032E-4,-2.01921492544561,-2.07613381738953E-5
1.0039E-4,-2.022146662481,-2.08153114891147E-5
1.0046E-4,-2.02393610649078,-2.0867994020956E-5
1.0053E-4,-2.03091800351312,-2.0921019526887E-5
1.006E-4,-2.0328300087006,-2.09764689956633E-5
1.0067E-4,-2.03638312827597,-2.10338743097553E-5
1.0074E-4,-2.03977676348795,-2.10905751450157E-5
1.0081E-4,-2.0419857901309,-2.11447987301363E-5
1.0088E-4,-2.04463465307917,-2.1195893886314E-5
1.0095E-4,-2.04846225529244,-2.12450053969543E-5
1.0102E-4,-2.05314435194513,-2.12948167473967E-5
1.0109E-4,-2.05445487519527,-2.13457937292897E-5
1.0116E-4,-2.05793112983728,-2.1396645567743E-5
1.0123E-4,-2.06148137281915,-2.14484846026687E-5
1.013E-4,-2.06585013926296,-2.1501980543522E-5
1.0137E-4,-2.06912566109012,-2.1554931905626E-5
1.0144E-4,-2.07226340736296,-2.16052368564267E-5
1.0151E-4,-2.0764484648992,-2.16531271181967E-5
1.0158E-4,-2.08071854165091,-2.17008250406337E-5
1.0165E-4,-2.08489544485773,-2.1749385011859E-5
1.0172E-4,-2.08577164799707,-2.1798209174318E-5
1.0179E-4,-2.09023382644436,-2.18480645594623E-5
1.0186E-4,-2.09548561753972,-2.1898622084824E-5
1.0193E-4,-2.09672947683638,-2.19481947523277E-5
1.02E-4,-2.10051618366769,-2.1995950609577E-5
1.0207E-4,-2.10272233364439,-2.20424458350167E-5
1.0214E-4,-2.10660796870278,-2.2088051194469E-5
1.0221E-4,-2.11219696143443,-2.21335151929787E-5
1.0228E-4,-2.11290600280544,-2.21790927394767E-5
1.0235E-4,-2.11698086282039,-2.2224885799233E-5
1.0242E-4,-2.12228434051421,-2.22705490850093E-5
1.0249E-4,-2.12562282105709,-2.231617529675E-5
1.0256E-4,-2.12951109420309,-2.2361592938921E-5
1.0263E-4,-2.13266850395511,-2.24061971890577E-5
1.027E-4,-2.13660846500924,-2.24493461464143E-5
1.0277E-4,-2.14130470763693,-2.24928797824373E-5
1.0284E-4,-2.1466903293206,-2.25372963322703E-5
1.0291E-4,-2.14677534847787,-2.25813791818273E-5
1.0298E-4,-2.15103151778957,-2.26252812832577E-5
1.0305E-4,-2.15360639106283,-2.26699040725343E-5
1.0312E-4,-2.15567500390379,-2.27142673350727E-5
1.0319E-4,-2.16021223903435,-2.275743019254E-5
1.0326E-4,-2.16560337554464,-2.280040070643E-5
1.0333E-4,-2.16658666114589,-2.28441591337697E-5
1.034E-4,-2.17135953008464,-2.28876232607507E-5
1.0347E-4,-2.17607807433732,-2.293059841367E-5
1.0354E-4,-2.17665461638743,-2.29736801708883E-5
1.0361E-4,-2.18205966185114,-2.3016488475792E-5
1.0368E-4,-2.18688816375133,-2.3058156632074E-5
1.0375E-4,-2.18988261967233,-2.3099164352715E-5
1.0382E-4,-2.19272382279659,-2.31402925820103E-5
1.0389E-4,-2.19720278530648,-2.3181819390083E-5
1.0396E-4,-2.19964276104501,-2.3222956884704E-5
1.0403E-4,-2.20289358288782,-2.32638765529187E-5
1.041E-4,-2.20719123764347,-2.3304397625379E-5
1.0417E-4,-2.2110296323829,-2.33448329628053E-5
1.0424E-4,-2.21489296703866,-2.33855927266933E-5
1.0431E-4,-2.2160992858865,-2.34256132635953E-5
1.0438E-4,-2.22056434083997,-2.34647601605017E-5
1.0445E-4,-2.22218531616299,-2.3504078540209E-5
1.0452E-4,-2.2275987544729,-2.35438279421883E-5
1.0459E-4,-2.23200109055532,-2.3583157896125E-5
1.0466E-4,-2.23705947459011,-2.36223279542237E-5
1.0473E-4,-2.23933228713785,-2.3661824751932E-5
1.048E-4,-2.24215694309013,-2.37011801971863E-5
1.0487E-4,-2.24583633040155,-2.37396990722367E-5
1.0494E-4,-2.25112302397455,-2.3778025607954E-5
1.0501E-4,-2.25313155616667,-2.3816660361118E-5
1.0508E-4,-2.25689044794334,-2.38546393049373E-5
1.0515E-4,-2.25940705150632,-2.38925765356917E-5
1.0522E-4,-2.26052283345988,-2.3930580975073E-5
1.0529E-4,-2.26520780661876,-2.39689052061307E-5
1.0536E-4,-2.27116288450115,-2.4006673258744E-5
1.0543E-4,-2.27469082713859,-2.4044429728639E-5
1.055E-4,-2.2776585349914,-2.40823854858007E-5
1.0557E-4,-2.28345066038518,-2.41194629681817E-5
1.0564E-4,-2.28588248176883,-2.4155703893092E-5
1.0571E-4,-2.28861924052971,-2.41925403751417E-5
1.0578E-4,-2.29041313230327,-2.42294765135577E-5
1.0585E-4,-2.29552139471552,-2.42659955213233E-5
1.0592E-4,-2.29868431926506,-2.4303100816659E-5
1.0599E-4,-2.30050315092584,-2.43403219816193E-5
1.0606E-4,-2.30507288723519,-2.4376451675934E-5
1.0613E-4,-2.30822190434473,-2.44119510522213E-5
1.062E-4,-2.3109641792419,-2.4448597520819E-5
1.0627E-4,-2.31614906808162,-2.44855475593457E-5
1.0634E-4,-2.3176325062689,-2.45211535399323E-5
1.0641E-4,-2.32338685264612,-2.45568243905317E-5
1.0648E-4,-2.32721709310344,-2.45930884978557E-5
1.0655E-4,-2.32742598037502,-2.46282124629243E-5
1.0662E-4,-2.33343538434046,-2.4662673664349E-5
1.0669E-4,-2.33782381286646,-2.4697503318448E-5
1.0676E-4,-2.34127225111505,-2.47322449158767E-5
1.0683E-4,-2.34297296930371,-2.47663191233643E-5
1.069E-4,-2.34674289207241,-2.4800532370158E-5
1.0697E-4,-2.34996589728898,-2.4834822093026E-5
1.0704E-4,-2.356344262955,-2.4869134972842E-5
1.0711E-4,-2.35731100141337,-2.49036726524633E-5
1.0718E-4,-2.36099590490839,-2.49378256428077E-5
1.0725E-4,-2.36534260808757,-2.49706484774447E-5
1.0732E-4,-2.3685084106567,-2.50035732709853E-5
1.0739E-4,-2.37104995270992,-2.50378212765443E-5
1.0746E-4,-2.3747072767167,-2.50714482315237E-5
1.0753E-4,-2.37916417875594,-2.51039651767173E-5
1.076E-4,-2.38029075473814,-2.5136431139276E-5
1.0767E-4,-2.38414593496627,-2.51695598654787E-5
1.0774E-4,-2.3879463123324,-2.52023479307397E-5
1.0781E-4,-2.3923179553988,-2.52343550474613E-5
1.0788E-4,-2.39502977430156,-2.52668441839447E-5
1.0795E-4,-2.39944865754141,-2.52994468578057E-5
1.0802E-4,-2.40174558143398,-2.53311318675803E-5
1.0809E-4,-2.40582331807154,-2.53629906775483E-5
1.0816E-4,-2.40999446659616,-2.53956744665133E-5
1.0823E-4,-2.41183296045555,-2.54282609249933E-5
1.083E-4,-2.41463795434019,-2.54597003017737E-5
1.0837E-4,-2.42118635973228,-2.54912369984283E-5
1.0844E-4,-2.42247194297878,-2.5523390119366E-5
1.0851E-4,-2.42767361739451,-2.5554889741985E-5
1.0858E-4,-2.43105909835348,-2.55854207030273E-5
1.0865E-4,-2.43367750664974,-2.5616533325343E-5
1.0872E-4,-2.43796149095787,-2.56483874984037E-5
1.0879E-4,-2.44190433006069,-2.56794607271693E-5
1.0886E-4,-2.44427343250053,-2.5710005594689E-5
1.0893E-4,-2.4498650634362,-2.57411552889183E-5
1.09E-4,-2.45006004175438,-2.5772437076642E-5
1.0907E-4,-2.45707790817168,-2.5802866076659E-5
1.0914E-4,-2.45913632010187,-2.58334549661477E-5
1.0921E-4,-2.46296080739038,-2.58645397797533E-5
1.0928E-4,-2.4655107421734,-2.58957010651893E-5
1.0935E-4,-2.46893999506055,-2.5926512437091E-5
1.0942E-4,-2.4731221746354,-2.59570364523223E-5
1.0949E-4,-2.47641712156682,-2.59880888118223E-5
1.0956E-4,-2.4803599592581,-2.6018675390285E-5
1.0963E-4,-2.48236010004102,-2.60488541246447E-5
1.097E-4,-2.48704243511228,-2.60784975498253E-5
1.0977E-4,-2.49187909136735,-2.6108224382037E-5
1.0984E-4,-2.49581377471831,-2.61379628096993E-5
1.0991E-4,-2.49875654409906,-2.61674231566283E-5
1.0998E-4,-2.50169667393701,-2.61966888468317E-5
1.1005E-4,-2.50537869941244,-2.62259012327633E-5
1.1012E-4,-2.50932705462246,-2.62551391142567E-5
1.1019E-4,-2.51218480339075,-2.62844743219907E-5
1.1026E-4,-2.51234668739407,-2.6313244105054E-5
1.1033E-4,-2.517320052388,-2.63414461396877E-5
1.104E-4,-2.52266789360355,-2.63697802465947E-5
1.1047E-4,-2.52486588935634,-2.64001907117157E-5
1.1054E-4,-2.52907300873111,-2.64291852648743E-5
1.1061E-4,-2.53282926093588,-2.645524836533E-5
1.1068E-4,-2.5347249588397,-2.64795363834513E-5
1.1075E-4,-2.53815661151229,-2.6505268118001E-5
1.1082E-4,-2.54182209134369,-2.65331735285167E-5
1.1089E-4,-2.54494616844958,-2.6563136758107E-5
1.1096E-4,-2.5478288555917,-2.65939064190657E-5
1.1103E-4,-2.55078841060667,-2.66240781991257E-5
1.111E-4,-2.55648184627561,-2.66532790087053E-5
1.1117E-4,-2.55782018452218,-2.66812516172373E-5
1.1124E-4,-2.56401905209558,-2.67081814161217E-5
1.1131E-4,-2.56567072188981,-2.67345295516103E-5
1.1138E-4,-2.57124604414484,-2.67611349176667E-5
1.1145E-4,-2.57459531574777,-2.67884424451617E-5
1.1152E-4,-2.58001714674382,-2.68169549849247E-5
1.1159E-4,-2.58039055614999,-2.68458035529667E-5
1.1166E-4,-2.58291003633557,-2.68735189394197E-5
1.1173E-4,-2.58975522483733,-2.69001729685963E-5
1.118E-4,-2.59311289062524,-2.69263588908543E-5
1.1187E-4,-2.59523689806728,-2.69521161061107E-5
1.1194E-4,-2.59870475997949,-2.69759661349273E-5
1.1201E-4,-2.60296644400141,-2.7000071076919E-5
1.1208E-4,-2.60415885377942,-2.7027823541652E-5
1.1215E-4,-2.60976439227151,-2.705899178351E-5
1.1222E-4,-2.61017377396846,-2.70905261648943E-5
1.1229E-4,-2.61779887696529,-2.7119578659232E-5
1.1236E-4,-2.62242400784661,-2.7145287200757E-5
1.1243E-4,-2.62441000134485,-2.71686111963313E-5
1.125E-4,-2.6282134936503,-2.7191689541934E-5
1.1257E-4,-2.63132366330164,-2.72160169514837E-5
1.1264E-4,-2.63455746103345,-2.72420337189443E-5
1.1271E-4,-2.63877584984793,-2.72696749382267E-5
1.1278E-4,-2.64221589530852,-2.72981805321787E-5
1.1285E-4,-2.64455166658653,-2.73272353417867E-5
1.1292E-4,-2.64865434308221,-2.73547004371167E-5
1.1299E-4,-2.65344375914928,-2.73796349780353E-5
1.1306E-4,-2.65771119775517,-2.74037769855743E-5
1.1313E-4,-2.6597029444113,-2.74287625197387E-5
1.132E-4,-2.66375574261682,-2.74552636073767E-5
1.1327E-4,-2.66757578200694,-2.7483113379251E-5
1.1334E-4,-2.66903404334361,-2.7512161240926E-5
1.1341E-4,-2.67425537987064,-2.75405926761957E-5
1.1348E-4,-2.67586268614313,-2.75668782484533E-5
1.1355E-4,-2.68003383478416,-2.75911708949933E-5
1.1362E-4,-2.68289158355246,-2.76151808217703E-5
1.1369E-4,-2.68744165917659,-2.76396820336353E-5
1.1376E-4,-2.68866428524988,-2.7664649032904E-5
1.1383E-4,-2.69210720867185,-2.76898871670953E-5
1.139E-4,-2.69568790625116,-2.77161495654283E-5
1.1397E-4,-2.70115303098491,-2.7742703957338E-5
1.1404E-4,-2.70466525648798,-2.7768336027033E-5
1.1411E-4,-2.70900908312096,-2.7793085193529E-5
1.1418E-4,-2.71136427803348,-2.7817250379237E-5
1.1425E-4,-2.71306763439706,-2.78409312468897E-5
1.1432E-4,-2.71827746315311,-2.7865170589158E-5
1.1439E-4,-2.72048097361611,-2.78907864498383E-5
1.1446E-4,-2.72658930569222,-2.7917002502443E-5
1.1453E-4,-2.72872434406808,-2.79425256674233E-5
1.146E-4,-2.73240396987448,-2.79675784038483E-5
1.1467E-4,-2.73493471941246,-2.79923808703717E-5
